1223131266000,138.80508652287688
1224844690000,138.40583982871206
1225701401000,138.71873481395554
1226558113000,138.72975753413672
1227414824000,138.80507269862082
1228271535000,138.76765693331674
1229128246000,138.75856505607308
1229984958000,138.56133484097833
1230841669000,138.6273737761015
1231698381000,138.61099124110896
1232555093000,138.807608519337
1233411805000,139.027608741057
1234268517000,138.98402144708552
1235125229000,138.68444296127456
1235981941000,138.8331400928327
1236838652000,138.81143419717486
1237695363000,138.36058517110516
1255686306000,138.3685828665436
1256543017000,138.67071046807587
1257399729000,138.62773723130323
1258256440000,138.98758930844832
1259113151000,138.87428347951385
1259969862000,138.80949837530864
1261683285000,138.75355639337846
1265110134000,138.8620862690998
1265966845000,138.82679001557884
1266823557000,138.81828449774466
1267680268000,138.69830397462215
1268536979000,138.779292639376
1269393690000,138.45777693951004
1270250401000,138.67452507473917
1271107112000,138.13453713919833
1287384631000,138.05574118420023
1288241342000,138.1779717708731
1289098053000,138.26038479686684
1289954765000,138.51234228259932
1290811477000,138.55244850962745
1295095036000,138.7110987852146
1295951747000,138.89131606130286
1296808458000,138.8584759413687
1297665169000,138.83475990134497
1298521879000,138.78599243489805
1299378590000,139.02024965764872
1300235303000,138.4019395072899
1301092015000,138.38859049734356
1322509802000,138.3632744388998
1325079937000,138.08016061595814
1326793361000,138.18067336883047
1327650073000,138.09720596031968
1329363495000,138.10533192122944
1349924569000,138.11265990297977
1350781280000,138.30563149596242
1351637992000,138.4317599702738
1352494705000,138.7514369961604
1353351417000,138.74779441521443
1354208128000,138.13798637477956
1355064840000,138.2752637458932
1355921551000,138.52621757299164
1357634976000,138.52661309353599
1359348399000,138.80149848898517
1360205110000,138.8020008575118
1361061821000,138.874961163216
1361918533000,138.82337924434833
1363631956000,138.93735893906302
1365345380000,138.3284048515241
1380766187000,138.17383472213277
1381622899000,138.52332945079317
1382479610000,138.87576458676796
1383336321000,138.89090779979475
1384193033000,138.76859475348766
1385049746000,139.0577321534933
1385906457000,138.72133514688545
1386763169000,138.930269443412
1387619880000,138.70143116261272
1388476592000,138.7938584762587
1389333304000,138.73562498331268
1390190016000,138.41728828167663
1391046728000,138.484685860478
1391903439000,138.45879176779704
1392760150000,138.6791626840501
1393616861000,138.34479598631398
1394473574000,138.4317067288701
1410751096000,138.58895980910063
1413321229000,138.15911174569675
1414177941000,138.96452543164804
1417604787000,138.44985683423099
1418461498000,138.4957419369275
1419318211000,138.41132687249353
1420174923000,138.23668531916744
1421031635000,138.1122996842093
1421888347000,138.24350215788516
1422745058000,138.26461175547348
1442449424000,138.16268989104486
1443306137000,138.16870929391874
1444162849000,138.61371960392123
1445876273000,139.036658639099
1446732984000,138.72893003450383
1447589696000,138.6873683787294
1448446408000,138.84689582655437
1449303120000,138.82270924698474
1450159831000,138.78912449981834
1451016542000,138.64045430555356
1451873254000,138.7714249685187
1452729965000,138.99739854643542
1453586676000,138.908360885497
1454443388000,138.72049880232743
1457013525000,138.96799847355783
1457870236000,138.8836813798559
1458726948000,138.40494323449312
1466437353000,138.90219344220316
1474147757000,138.08649296701702
